{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,305,305,305,305,305,305,305,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,305,305,305,305,305,305,305,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,305,305,305,305,305,305,305,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,305,305,305,305,305,305,305,305,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,306,306,306,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,305,305,305,40,40,40,40,40,40,305,305,40,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
{305,305,305,40,40,40,40,305,305,305,305,40,40,40,305,305,305,305,305,305,40,40,40,40,40,40,40,40,40,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,40,40,40,40,305,305,305,40,40,40,40,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305},
